text,label
那么多偏激的人，是谁说未婚妈妈就是小三的？万一是一个不想结婚只想要孩子的女性呢？,1
这样的也来发？是支持小三合理合法吗？能不能好好的做个人,1
这是在提倡小三生子，有钱人老婆越来越多，穷人越来越难娶妻。,1
鼓励广大女性当小三的标志,1
我懂了 以后就让小三生就好了反正国家支持,1
以为是女性独立了，实则彻底沦为生育工具，再也没有什么道德法律束缚了。,1
这是在告诉我们以后可以乱来了什么人伦什么道德通通都是狗屁了,1
现在只有小三，是国家生育的主力军，因为生个孩子可以把男人绑住，国家还给补贴，真爽,1
不是，现在真的保护小三吗？,1
为了促进生育，道德底线都没有,1
好，社会安定全靠小三，多生孩子快致富,1
为了增加新生人口，可以背弃伦理道德，无所不用其极，整体风气就是这样恶性循环慢慢变坏的，。。,1
私生子享有一切。这是鼓励男人在外乱来。鼓励女人加油做3.4。。。那就愿这些人晚年病痛折磨而死。说近点。愿这些渣渣们相互折磨。别祸害好人家的男人，女人。。,1
有钱人的小三终于可以光明正大的生小孩了,1
以后都是小三的世界,1
毫无道德底线，现在什么都宣传，小三以后可以上位了,1
未婚想要个自己的孩子，非讲不防小三，非逼人进入婚姻里，结婚又讲家暴又讲彩礼，男人不管好自己，却担心有人背着他生自己的孩子？,1
小三翻身指日可待,1
他的目的不就是让人口上来，经济上来，管你道不道德的,1
是不是有钱的男人可以养很多小三，小三生娃也有保障！,1
适合小三小四，还适合伴读大学生。,1
脚盆鸡是尊小节而失大义，印度现在有可能小节大义都丢，以后还怎么满口仁义道德,1
这株洲不会以为自己做了件多牛逼的事吧，有多毁道德你加分,1
支持，有钱人多找些小三，多生点孩子，不要霍霍我们这些穷人了。,1
这给小三开辟了一条道路,1
小三现在和正妻一样变得合法了，那女人谁愿意结婚变奴隶。还是当小三活得更好。,1
这领导，有钱人可以关明正大小三生孩子了,1
以后小三小四可以光明正大的生小孩了。,1
这又是哪位达官贵人的私生子,1
小三翻身之日,1
为了鼓励多生娃，基本的道德都不要了,1
他宁愿降低道德底线，也不愿意管管市场降低我们的婚育成本,1
这是明目张胆的挑战道德底线，违背国家基本法。,1
乱套了！关键这孩他爹到底是有家室还是单身！,1
为了要生孩子，不讲伦理道德了么？,1
其实就是政策性支持当小三,1
说的那么轻松，扰乱社会秩序。道德沦陷,1
看着吧，以后伦理道德的问题肯定更加突出了，到时候哭都来不及,1
为了达到自己的目的   无视道德伦理,1
请问道德底线在哪？如果这样，还结个屁婚……去他妈的，一个人不香,1
道德底线彻底被击穿了？不远了,1
拿这个来宣传 道德底线在哪？,1
也不知道二十年后会不会在大学里有同父异母同学的情况.....哎都乱套了,1
这视频里哪句说是小三了,1
这以后小三不得蹦上天了,1
人性的扭曲和道德的沦丧,1
私生子转正了，小三更狂了,1
这是啥反人类，反道德的新闻啊,1
真搞不懂评论区恶意怎么这么大，人家单身妹子可以通过试管还有捐精一个人完成啊，怎么就成小三小四的了，也许人家就是看透了婚姻不想结但是想要一个自己的孩子而已,1
真是毁三观，鼓励小三上位吗,1
倒退的人伦道德三观丧尽，人间灾难悄然而至。,1
这一规定怕是会让伦理道德后退五十年,1
这是道德的沦丧！还津津乐道,1
一夫多妻合法化吧，妻与妾都能领结婚证像中东国家那样，总比私生子遍地都是要好,1
这给有些人养小三开通了道路,1
道德的沦丧    人性的纽曲    开始了,1
满口仁义道德实则纲常沦丧,1
这是道德的沦丧还是人性的扭曲，无耻之尤搞得像啥好事一样到处宣传,1
就这样的事，有什么好炫耀的。不以为耻反以为荣。小三是最高兴了。,1
为小三生育打开大门！今后遗弃儿童将大大增加！,1
没有道德底线，违背公序良俗，助长不正之风，破坏家庭和睦，扰乱社会安定，结婚，家庭，还有什么意义，以后养不起了，在找亲爹，后果无法想象,1
以后小三小四小五又得生育补贴，又可以继承渣男财产，妙呀！国家出手就是一样。,1
鼓励小三，小四，生小孩，道德情操全无,1
：道德沦丧，没有廉耻的人会越来越多！,1
这下私生子更多了，小三也高兴了，索性以后都别结婚了,1
宣传不仁伦，不道德！,1
道德伦丧，人性的扭曲,1
最基本的道德底线都没有了，接受不了，这样以后会有很多的亲兄妹一起生孩子，近亲只会有越来越多不健康的孩子，加重社会负担,1
这是保护小三的权力,1
小三光荣,1
鼓励小三这是,1
耻辱，道德沦丧不以为耻反以为荣,1
以后小三更多了，会很嚣张,1
乱套没底线,1
只要不是小三，我都支持，每个人的活法不一样,1
奥，这下小三更可以明目张胆的生孩子了,1
以前不以结婚为目的的谈恋爱都是耍流氓，现在却鼓励这种流氓。到底是人性的扭曲还是道德的沦丧？,1
这样支持独立女性，但是对婚姻结婚原配结婚的妻子不尊重，小三更猖狂，我表示不认同，还不完善，希望国家出台一个既可以保护独立女性，也可以保全尊重原配结婚的家庭主妇保障,1
只要不当小三 爱生几个生几个 当小三 那就小三跟私生子必死别他妈跟我扯私生子无辜 原配跟婚生子因为这俩更无辜,1
啥平台这也发还有伦理道德么？,1
有钱人合法养小三？,1
私生子合法化！这是在颠覆我的三观…,1
怎么都在说小三，视频里哪里有提到小三,1
为了人口感觉没有道德底线了，更不愿意结婚了,1
这是小三们的福利，,1
哈哈，真有意思，太特么有意思了。以前震惊式标题的金句可以用起来了，这是人性的扭曲还是道德的沦丧,1
国家什么时候官方开放未婚可以做试管呢？这样子人家光明正大去精子银行搞试管要的小孩就没有评论区这样子怀疑人家是小三或者担心孩子去找生父养了吧。,1
小三突然合法了，我还结个屁啊,1
只要多生就可以了，不需要道德伦理，没有底线，一夫多妻已经普遍了,1
道德沦丧，简直无语,1
没有道德底线了、以后小三小四随便生,1
它们要的是韭菜至于你怎么种的它们不管，更不谈伦理道德了,1
为了人口，现在是啥子道德底线都不要了,1
助长小三风气，可以名正言顺偷人。可以这样理解不？,1
道德标准逐渐下调，意味着中华文化的精髓也逐渐湮灭。,1
所以  如果是小三生的孩子  可以上户口  然后孩子跟男人有血缘关系  可以继承遗产是吗？,1
鼓励女人当小三吗 恶心人,1
我可以举报吗？现在毫无底线，这是道德的沦丧！,1
一点伦理道德都不讲了，啊呸,1
不以为耻反以为荣，道德沦丧不值得炫扬，不喜勿喷,1
毫无道德底线，现在什么都宣传，小三以后可以上位了,1
将会有一波道德沦丧新高度陆续刷新！,1
没有道德底线的宣传,1
小三翻身的时候到了,1
这就是在宣传小三可以生娃有国家保护？,1
未婚有生育津贴，私生子女有继承权，承认三吗？,1
不要去道德绑架别人，我觉得这妈妈很伟大，面对男人的不负责任，她可以选择引流，而她没有，而且坚强的承担起了做母亲的责任。一个人养孩子多辛苦，过来人都清楚，我代表个人，给她点赞！,1
之前出了一个私生子可以继承财产，现在这个就来了,1
单亲妈妈很多，只有不是小三我觉得去父留子也挺好，因为结婚只是一张纸，自己能照顾好自己照顾好孩子不打扰任何人支持,1
道德沦丧，被允许了！,1
怎么都在说小三，视频有说人家是任何人的小三吗？我国生育权就是完全掌握在女性手里，孩子不需要必须冠个爹的名才能生。支持独立女性,1
好，以后给了小三名正言顺的抢资源。,1
道德败坏！无耻下流！,1
小三合法权益,1
没道德没准则没理由没天理，荒诞无稽。,1
谁家的小三？,1
乱套了，道德底线没有了,1
道德沦丧，单亲的小孩是缺失的。,1
不知道以后会多出来多少小三,1
这真的值得鼓励吗 不知道以后会多出来多少小三,1
一边讲公序良俗，一边道德沦丧,1
祝小三一路走好。天堂里有结婚证和准生证,1
很支持！只要不是破坏别人家庭的小三，真正的把生育权还给女性！评论区着急的各位是活在古代吗？没有爸爸就养活不了孩子？,1
这样宣传是在保护撒  小三。   看来以后会有很多恩怨情仇,1
这是在鼓励小三生小孩吗？,1
鼓励小三，加油,1
没有道德底线,1
以后这一天被称为，可以合法继承父亲财产的第一胎诞生的日子，小三合法元年,1
这个一出来，是不是就认可了私生子和外遇儿的合法性,1
领就领，这图配的。确沦丧道德的开始,1
这样小三们就大胆放心的生吧,1
没有家谱，社会流动性那么大，谁知道，以后结婚的对象是不是自己的堂兄弟姐妹或者堂叔叔叔婶婶辈的，乱套了,1
